"id","time","x","d"
4679,9,0,0
4680,9,2,0
4681,9,4,0
4682,9,4,1
4683,9,7,0
4684,9,2,0
4685,9,0,0
4686,9,7,0
4687,9,1,0
4688,9,7,0
4689,9,3,0
4690,9,7,0
4691,9,0,0
4692,9,4,1
4693,9,4,0
4694,9,4,0
4695,9,1,0
4696,9,2,0
4697,9,7,1
4698,9,3,0
4699,9,3,0
4700,9,2,0
4701,9,0,0
4702,9,4,1
4703,9,1,0
4704,9,0,0
4705,9,1,0
4706,9,5,0
4707,9,1,0
4708,9,3,0
4709,9,3,0
4710,9,2,0
4711,9,3,0
4712,9,7,0
4713,9,2,0
4714,9,2,0
4715,9,0,0
4716,9,4,0
4717,9,5,0
4718,9,7,0
4719,9,2,0
4720,9,0,0
4721,9,7,0
4722,9,1,0
4723,9,7,0
4724,9,7,0
4725,9,0,0
4726,9,3,0
4727,9,3,1
4728,9,2,0
4729,9,0,0
4730,9,1,0
4731,9,1,0
4732,9,3,0
4733,9,7,0
4734,9,2,0
4735,9,7,0
4736,9,7,0
4737,9,3,0
4738,9,4,0
4739,9,7,0
4740,9,7,0
4741,9,5,0
4742,9,7,0
4743,9,3,0
4744,9,5,0
4745,9,0,0
4746,9,0,0
4747,9,5,0
4748,9,2,0
4749,9,3,0
4750,9,2,0
4751,9,7,0
4752,9,6,0
4753,9,7,0
4754,9,7,0
4755,9,7,1
4756,9,6,0
4757,9,1,0
4758,9,0,0
4759,9,0,0
4760,9,4,0
4761,9,7,0
4762,9,5,0
4763,9,3,0
4764,9,1,0
4765,9,7,0
4766,9,2,0
4767,9,3,0
4768,9,0,0
4769,9,0,0
4770,9,4,0
4771,9,2,0
4772,9,4,0
4773,9,0,0
4774,9,2,0
4775,9,7,0
4776,9,2,0
4777,9,1,0
4778,9,7,0
4779,9,0,0
4780,9,2,0
4781,9,0,0
4782,9,5,0
4783,9,3,0
4784,9,0,0
4785,9,4,1
4786,9,4,1
4787,9,3,0
4788,9,0,0
4789,9,6,0
4790,9,7,0
4791,9,6,0
4792,9,7,0
4793,9,3,0
4794,9,4,0
4795,9,7,0
4796,9,0,0
4797,9,1,0
4798,9,7,0
4799,9,2,0
4800,9,5,0
4801,9,3,1
4802,9,2,0
4803,9,1,0
4804,9,1,0
4805,9,3,0
4806,9,6,0
4807,9,0,0
4808,9,7,1
4809,9,1,0
4810,9,7,1
4811,9,2,0
4812,9,1,0
4813,9,3,0
4814,9,2,0
4815,9,7,0
4816,9,7,0
4817,9,7,0
4818,9,7,0
4819,9,1,0
4820,9,7,0
4821,9,7,1
4822,9,3,0
4823,9,6,0
4824,9,6,0
4825,9,7,0
4826,9,3,0
4827,9,4,1
4828,9,7,0
4829,9,7,0
4830,9,5,0
4831,9,3,0
4832,9,0,0
4833,9,4,0
4834,9,5,0
4835,9,4,0
4836,9,7,0
4837,9,6,0
4838,9,1,0
4839,9,6,0
4840,9,5,0
4841,9,2,0
4842,9,5,0
4843,9,4,0
4844,9,6,1
4845,9,7,0
4846,9,4,0
4847,9,7,0
4848,9,7,1
4849,9,7,0
4850,9,7,0
4851,9,1,0
4852,9,7,0
4853,9,2,1
4854,9,7,1
4855,9,5,0
4856,9,0,0
4857,9,7,0
4858,9,1,0
4859,9,3,0
4860,9,0,0
4861,9,2,0
4862,9,7,0
4863,9,4,0
4864,9,7,0
4865,9,5,0
4866,9,1,0
4867,9,5,0
4868,9,3,0
4869,9,4,1
4870,9,7,1
4871,9,5,0
4872,9,0,0
4873,9,7,0
4874,9,0,0
4875,9,4,0
4876,9,3,0
4877,9,6,0
4878,9,5,0
4879,9,4,0
4880,9,7,0
4881,9,5,1
4882,9,3,0
4883,9,7,0
4884,9,4,0
4885,9,6,0
4886,9,1,0
4887,9,7,1
4888,9,7,0
4889,9,7,0
4890,9,7,0
4891,9,3,0
4892,9,7,0
4893,9,3,0
4894,9,1,0
4895,9,6,0
4896,9,3,0
4897,9,1,0
4898,9,4,0
4899,9,7,0
4900,9,3,0
4901,9,1,0
4902,9,7,0
4903,9,7,0
4904,9,0,0
4905,9,7,0
4906,9,7,0
4907,9,3,0
4908,9,1,0
4909,9,5,0
4910,9,5,0
4911,9,4,0
4912,9,1,0
4913,9,7,0
4914,9,2,0
4915,9,7,0
4916,9,3,0
4917,9,7,0
4918,9,1,0
4919,9,1,0
4920,9,2,0
4921,9,7,0
4922,9,7,0
4923,9,7,0
4924,9,1,1
4925,9,6,0
4926,9,7,0
4927,9,2,0
4928,9,7,1
4929,9,6,1
4930,9,5,0
4931,9,4,0
4932,9,7,0
4933,9,7,0
4934,9,7,0
4935,9,0,0
4936,9,7,0
4937,9,2,0
4938,9,2,0
4939,9,7,1
4940,9,2,0
4941,9,7,0
4942,9,2,0
4943,9,7,1
4944,9,1,0
4945,9,2,0
4946,9,1,0
4947,9,1,0
4948,9,7,1
4949,9,4,0
4950,9,5,1
4951,9,2,0
4952,9,0,0
4953,9,7,0
4954,9,2,0
4955,9,5,0
4956,9,2,0
4957,9,3,1
4958,9,4,0
4959,9,1,0
4960,9,5,0
4961,9,7,1
4962,9,6,0
4963,9,5,0
4964,9,7,0
4965,9,0,0
4966,9,2,0
4967,9,1,0
4968,9,6,0
4969,9,0,0
4970,9,0,0
4971,9,2,1
4972,9,6,0
4973,9,7,0
4974,9,7,0
4975,9,7,0
4976,9,6,1
4977,9,7,0
4978,9,1,0
4979,9,1,0
4980,9,7,0
4981,9,0,0
4982,9,0,0
4983,9,5,0
4984,9,0,0
4985,9,6,1
4986,9,3,0
4987,9,3,0
4988,9,7,1
4989,9,7,0
4990,9,6,1
4991,9,4,0
4992,9,1,0
4993,9,7,1
4994,9,7,0
4995,9,1,0
4996,9,7,1
4997,9,0,0
4998,9,4,0
4999,9,4,0
5000,9,1,0
1,10,1,0
2,10,1,1
3,10,7,0
4,10,3,0
5,10,6,0
6,10,6,0
7,10,7,0
8,10,7,0
9,10,7,0
10,10,1,0
11,10,7,0
12,10,2,0
13,10,7,0
14,10,4,0
15,10,3,0
16,10,3,0
17,10,3,1
18,10,3,1
19,10,7,0
20,10,4,0
21,10,6,0
22,10,4,0
23,10,5,0
24,10,7,0
25,10,7,0
26,10,4,0
27,10,1,0
28,10,3,0
29,10,3,0
30,10,7,0
31,10,0,0
32,10,6,0
33,10,4,0
34,10,1,0
35,10,7,1
36,10,5,0
37,10,7,0
38,10,4,1
39,10,7,0
40,10,0,0
41,10,4,0
42,10,7,0
43,10,1,0
44,10,7,1
45,10,3,0
46,10,0,0
47,10,7,0
48,10,4,0
49,10,0,0
50,10,4,0
51,10,4,0
52,10,3,1
53,10,0,0
54,10,5,0
55,10,5,0
56,10,4,0
57,10,7,0
58,10,5,0
59,10,4,0
60,10,2,0
61,10,1,0
62,10,6,0
63,10,7,0
64,10,7,0
65,10,1,1
66,10,4,0
67,10,3,0
68,10,6,0
69,10,3,0
70,10,7,0
71,10,2,0
72,10,6,0
73,10,4,1
74,10,3,0
75,10,2,0
76,10,4,0
77,10,7,1
78,10,7,0
79,10,6,0
80,10,7,0
81,10,1,0
82,10,3,0
83,10,1,0
84,10,7,0
85,10,7,0
86,10,2,0
87,10,0,0
88,10,7,0
89,10,7,1
90,10,2,1
91,10,0,1
92,10,2,0
93,10,7,0
94,10,5,0
95,10,7,0
96,10,7,0
97,10,0,0
98,10,7,0
99,10,7,0
100,10,3,0
101,10,3,0
102,10,7,0
103,10,6,0
104,10,3,0
105,10,2,0
106,10,4,0
107,10,6,0
108,10,5,0
109,10,7,0
110,10,7,1
111,10,7,0
112,10,5,0
113,10,3,0
114,10,4,0
115,10,5,1
116,10,3,0
117,10,5,0
118,10,1,0
119,10,7,0
120,10,7,1
121,10,0,0
122,10,4,0
123,10,7,0
124,10,3,0
125,10,1,0
126,10,6,0
127,10,7,0
128,10,2,0
129,10,7,0
130,10,7,0
131,10,7,0
132,10,2,0
133,10,2,0
134,10,7,0
135,10,0,0
136,10,7,1
137,10,1,0
138,10,5,1
139,10,7,0
140,10,1,1
141,10,3,0
142,10,0,0
143,10,0,0
144,10,3,0
145,10,3,0
146,10,0,0
147,10,0,0
148,10,0,0
149,10,3,0
150,10,1,0
151,10,7,0
152,10,0,0
153,10,7,0
154,10,3,1
155,10,3,0
156,10,7,0
157,10,0,0
158,10,2,0
159,10,3,0
160,10,2,0
161,10,7,0
162,10,2,1
163,10,7,0
164,10,2,0
165,10,4,0
166,10,0,0
167,10,2,0
168,10,2,0
169,10,1,0
170,10,2,0
171,10,7,0
172,10,7,0
173,10,6,0
174,10,7,1
175,10,5,0
176,10,7,1
177,10,5,0
178,10,7,0
179,10,7,0
180,10,0,0
181,10,0,0
182,10,5,0
183,10,7,1
184,10,7,0
185,10,7,0
186,10,2,0
187,10,4,0
188,10,7,1
189,10,4,0
190,10,2,0
191,10,3,0
192,10,1,0
193,10,4,1
194,10,7,1
195,10,2,0
196,10,3,1
197,10,2,0
198,10,6,0
199,10,7,0
200,10,2,0
201,10,7,0
202,10,0,1
203,10,0,0
204,10,4,0
205,10,7,0
206,10,7,0
207,10,6,0
208,10,7,0
209,10,2,0
210,10,0,1
211,10,1,0
212,10,4,1
213,10,1,0
214,10,0,0
215,10,4,0
216,10,0,0
217,10,2,0
218,10,1,0
219,10,3,0
220,10,4,0
221,10,0,0
222,10,1,0
223,10,7,1
224,10,3,0
225,10,7,0
226,10,5,0
227,10,4,0
228,10,4,0
229,10,0,0
230,10,4,1
231,10,7,0
232,10,7,0
233,10,3,0
234,10,1,0
235,10,7,0
236,10,2,0
237,10,7,0
238,10,4,0
239,10,2,0
240,10,7,0
241,10,3,0
242,10,7,1
243,10,7,1
244,10,4,0
245,10,1,0
246,10,7,0
247,10,4,0
248,10,7,0
249,10,7,0
250,10,4,0
251,10,7,0
252,10,7,0
253,10,3,0
254,10,7,0
255,10,0,0
256,10,7,0
257,10,2,0
258,10,7,0
259,10,2,1
260,10,7,0
261,10,7,0
262,10,0,0
263,10,1,0
264,10,7,0
265,10,7,0
266,10,3,0
267,10,0,0
268,10,4,0
269,10,5,1
270,10,7,0
271,10,7,0
272,10,7,0
273,10,7,0
274,10,0,0
275,10,0,0
276,10,5,0
277,10,5,0
278,10,7,1
279,10,7,1
280,10,6,0
281,10,2,0
282,10,2,0
283,10,3,0
284,10,6,0
285,10,2,1
286,10,7,0
287,10,7,0
288,10,2,0
289,10,6,1
290,10,7,0
291,10,4,1
292,10,7,0
293,10,4,0
294,10,4,0
295,10,0,0
296,10,1,0
297,10,6,0
298,10,4,0
299,10,7,0
300,10,5,0
301,10,0,0
302,10,3,0
303,10,4,0
304,10,7,0
305,10,0,0
306,10,5,1
307,10,3,0
308,10,7,0
309,10,3,0
310,10,0,0
311,10,7,0
312,10,5,0
313,10,3,0
314,10,5,0
315,10,1,0
316,10,7,0
317,10,1,0
318,10,7,0
319,10,1,0
320,10,4,0
321,10,0,0
322,10,3,0
323,10,7,0
324,10,7,0
325,10,4,0
326,10,2,0
327,10,7,0
328,10,2,0
329,10,7,0
330,10,0,0
331,10,7,0
332,10,3,1
333,10,7,0
334,10,1,0
335,10,7,0
336,10,2,0
337,10,7,0
338,10,7,0
339,10,2,0
340,10,7,1
341,10,7,0
342,10,1,0
343,10,3,0
344,10,6,0
345,10,2,0
346,10,2,0
347,10,6,1
348,10,7,1
349,10,6,0
350,10,7,0
351,10,1,0
352,10,0,0
353,10,6,0
354,10,0,0
355,10,2,1
356,10,5,0
357,10,2,0
358,10,5,0
359,10,7,0
360,10,0,0
361,10,2,0
362,10,6,0
363,10,7,0
364,10,7,0
365,10,4,1
366,10,7,0
367,10,2,1
368,10,2,0
369,10,4,0
370,10,6,0
371,10,6,1
372,10,0,0
373,10,4,0
374,10,7,1
375,10,5,0
376,10,7,0
377,10,4,0
378,10,3,0
379,10,3,0
380,10,3,0
381,10,4,0
382,10,2,0
383,10,7,0
384,10,1,0
385,10,3,0
386,10,4,0
387,10,7,1
388,10,7,0
389,10,3,0
390,10,2,0
391,10,1,1
392,10,7,1
393,10,0,0
394,10,0,0
395,10,5,0
396,10,5,0
397,10,1,1
398,10,4,0
399,10,1,0
400,10,5,0
401,10,5,0
402,10,2,1
403,10,1,0
404,10,6,0
405,10,2,0
406,10,0,0
407,10,6,0
408,10,1,0
409,10,5,0
410,10,0,0
411,10,1,0
412,10,7,0
413,10,1,1
414,10,1,0
415,10,3,1
416,10,7,0
417,10,5,0
418,10,1,0
419,10,0,0
420,10,7,0
421,10,1,0
422,10,7,1
423,10,4,0
424,10,0,0
425,10,4,0
426,10,1,0
427,10,3,0
428,10,3,0
429,10,3,0
430,10,4,0
431,10,2,0
432,10,7,0
433,10,7,0
434,10,5,0
435,10,4,0
436,10,5,0
437,10,0,0
438,10,7,0
439,10,6,0
440,10,4,1
441,10,7,0
442,10,7,0
443,10,2,0
444,10,6,0
445,10,1,0
446,10,2,0
447,10,4,1
448,10,7,1
449,10,7,1
450,10,0,0
451,10,3,1
452,10,3,0
453,10,7,0
454,10,7,0
455,10,2,0
456,10,7,0
457,10,7,0
458,10,0,0
459,10,4,0
460,10,7,0
461,10,0,0
462,10,3,0
463,10,1,0
464,10,2,0
465,10,3,0
466,10,7,0
467,10,7,1
468,10,7,0
469,10,1,0
470,10,3,0
471,10,7,0
472,10,1,0
473,10,0,0
474,10,7,0
475,10,7,0
476,10,6,0
477,10,4,1
478,10,1,0
479,10,4,1
480,10,1,0
481,10,4,0
482,10,7,0
483,10,0,0
484,10,1,1
485,10,7,1
486,10,3,0
487,10,3,0
488,10,0,0
489,10,2,0
490,10,2,1
491,10,2,0
492,10,2,0
493,10,7,0
494,10,5,0
495,10,7,0
496,10,0,0
497,10,6,0
498,10,7,0
499,10,0,0
500,10,3,0
501,10,7,0
502,10,2,0
503,10,4,0
504,10,2,0
505,10,0,0
506,10,2,0
507,10,1,0
508,10,7,0
509,10,3,0
510,10,2,0
511,10,7,0
512,10,7,0
513,10,7,0
514,10,7,1
515,10,3,0
516,10,0,0
517,10,0,0
518,10,7,0
519,10,7,0
520,10,5,0
521,10,1,0
522,10,4,1
523,10,7,0
524,10,1,0
525,10,7,0
526,10,7,0
527,10,7,0
528,10,5,1
529,10,7,0
530,10,4,0
531,10,3,0
532,10,7,0
533,10,4,0
534,10,7,0
535,10,4,0
536,10,4,0
537,10,5,0
538,10,0,0
539,10,1,0
540,10,2,0
541,10,4,0
542,10,0,0
543,10,3,0
544,10,2,0
545,10,7,0
546,10,0,0
547,10,1,0
548,10,7,1
549,10,6,0
550,10,1,0
551,10,2,0
552,10,4,0
553,10,7,0
554,10,0,0
555,10,7,1
556,10,3,0
557,10,7,0
558,10,2,0
559,10,3,0
560,10,2,1
561,10,3,0
562,10,7,0
563,10,5,0
564,10,7,0
565,10,7,0
566,10,0,0
567,10,1,0
568,10,2,0
569,10,7,0
570,10,2,0
571,10,7,0
572,10,7,0
573,10,7,0
574,10,7,0
575,10,3,0
576,10,2,1
577,10,0,0
578,10,7,0
579,10,5,0
580,10,1,0
581,10,1,0
582,10,7,0
583,10,0,1
584,10,7,0
585,10,4,0
586,10,7,0
587,10,7,0
588,10,3,0
589,10,2,0
590,10,6,1
591,10,7,1
592,10,3,0
593,10,7,0
594,10,3,0
595,10,3,0
596,10,4,0
597,10,7,1
598,10,7,0
599,10,0,0
600,10,2,0
601,10,1,0
602,10,4,1
603,10,7,0
604,10,0,0
605,10,3,0
606,10,7,0
607,10,6,0
608,10,2,0
609,10,1,0
610,10,0,0
611,10,7,0
612,10,1,0
613,10,4,1
614,10,6,0
615,10,1,0
616,10,1,0
617,10,3,0
618,10,7,1
619,10,4,0
620,10,2,0
621,10,4,0
622,10,6,1
623,10,5,0
624,10,3,0
625,10,3,0
626,10,1,0
627,10,1,0
628,10,2,0
629,10,0,0
630,10,7,1
631,10,3,0
632,10,1,0
633,10,5,0
634,10,1,0
635,10,7,0
636,10,7,1
637,10,0,0
638,10,6,0
639,10,1,0
640,10,0,0
641,10,7,0
642,10,7,1
643,10,0,0
644,10,0,0
645,10,4,0
646,10,3,0
647,10,4,1
648,10,5,0
649,10,7,0
650,10,7,0
651,10,7,0
652,10,0,0
653,10,1,0
654,10,7,0
655,10,0,0
656,10,4,0
657,10,7,1
658,10,4,0
659,10,7,0
660,10,3,0
661,10,4,0
662,10,1,0
663,10,4,0
664,10,0,0
665,10,6,0
666,10,2,0
667,10,0,0
668,10,3,0
669,10,6,0
670,10,5,0
671,10,7,0
672,10,0,0
673,10,5,0
674,10,5,0
675,10,7,0
676,10,5,0
677,10,0,0
678,10,0,0
679,10,3,0
680,10,3,0
681,10,7,0
682,10,4,1
683,10,5,1
684,10,0,0
685,10,7,0
686,10,1,0
687,10,5,0
688,10,2,1
689,10,7,0
690,10,7,0
691,10,1,0
692,10,0,0
693,10,0,0
694,10,1,0
695,10,2,0
696,10,7,0
697,10,7,0
698,10,7,1
699,10,2,0
700,10,0,0
701,10,0,0
702,10,0,0
703,10,4,0
704,10,1,0
705,10,7,0
706,10,0,0
707,10,5,1
708,10,3,0
709,10,6,0
710,10,6,1
711,10,3,0
712,10,5,0
713,10,3,0
714,10,7,0
715,10,2,0
716,10,3,0
717,10,3,0
718,10,7,1
719,10,7,0
720,10,7,0
721,10,3,0
722,10,7,0
723,10,6,0
724,10,7,0
725,10,5,0
726,10,0,0
727,10,7,0
728,10,1,1
729,10,7,0
730,10,4,1
731,10,7,0
732,10,2,0
733,10,0,0
734,10,5,0
735,10,2,0
736,10,7,0
737,10,2,0
738,10,7,0
739,10,0,0
740,10,7,1
741,10,0,0
742,10,2,0
743,10,2,0
744,10,7,0
745,10,7,0
746,10,6,0
747,10,4,0
748,10,1,1
749,10,6,0
750,10,3,0
751,10,0,0
752,10,7,0
753,10,4,1
754,10,7,1
755,10,1,0
756,10,7,1
757,10,6,0
758,10,0,0
759,10,0,0
760,10,4,0
761,10,7,0
762,10,2,0
763,10,2,0
764,10,0,0
765,10,2,0
766,10,7,1
767,10,7,0
768,10,4,0
769,10,2,0
770,10,0,0
771,10,1,0
772,10,0,0
773,10,7,0
774,10,7,0
775,10,5,0
776,10,4,0
777,10,7,1
778,10,3,0
779,10,2,0
780,10,3,0
781,10,7,1
782,10,5,1
783,10,3,0
784,10,7,0
785,10,7,0
786,10,1,0
787,10,5,0
788,10,7,1
789,10,0,0
790,10,7,1
791,10,0,0
792,10,6,1
793,10,2,0
794,10,2,0
795,10,7,0
796,10,1,0
797,10,4,0
798,10,1,0
799,10,0,0
800,10,1,0
801,10,4,0
802,10,0,0
803,10,7,0
804,10,5,1
805,10,1,0
806,10,1,0
807,10,2,0
808,10,3,0
809,10,2,0
810,10,2,0
811,10,1,0
812,10,2,0
813,10,2,0
814,10,7,1
815,10,7,0
816,10,7,0
817,10,6,0
818,10,1,0
819,10,5,1
820,10,7,1
821,10,7,0
822,10,7,0
823,10,0,0
824,10,4,0
825,10,2,0
826,10,0,0
827,10,0,0
828,10,1,0
829,10,2,0
830,10,0,0
831,10,7,1
832,10,7,1
833,10,1,0
834,10,1,0
835,10,7,0
836,10,7,1
837,10,2,0
838,10,3,0
839,10,6,0
840,10,2,0
841,10,5,0
842,10,1,0
843,10,7,0
844,10,7,0
845,10,4,0
846,10,2,0
847,10,7,0
848,10,1,0
849,10,4,0
850,10,2,0
851,10,5,1
852,10,0,0
853,10,7,1
854,10,3,0
855,10,2,0
856,10,4,0
857,10,7,1
858,10,0,0
859,10,6,1
860,10,0,0
861,10,7,1
862,10,6,0
863,10,0,0
864,10,5,0
865,10,4,0
866,10,7,0
867,10,7,0
868,10,3,0
869,10,7,0
870,10,0,0
871,10,3,1
872,10,7,0
873,10,2,1
874,10,2,0
875,10,4,0
876,10,1,0
877,10,7,0
878,10,4,0
879,10,5,0
880,10,7,1
881,10,1,1
882,10,5,1
883,10,7,0
884,10,1,0
885,10,7,0
886,10,2,0
887,10,0,0
888,10,5,0
889,10,7,0
890,10,7,0
891,10,7,0
892,10,4,0
893,10,7,0
894,10,7,0
895,10,0,0
896,10,7,1
897,10,6,0
898,10,3,0
899,10,7,0
900,10,7,0
901,10,6,0
902,10,5,0
903,10,2,0
904,10,7,0
905,10,5,0
906,10,3,0
907,10,1,1
908,10,3,0
909,10,1,0
910,10,3,0
911,10,2,0
912,10,6,0
913,10,1,1
914,10,7,0
915,10,7,0
916,10,7,0
917,10,5,0
918,10,7,0
919,10,1,0
920,10,1,0
921,10,4,0
922,10,4,0
923,10,7,0
924,10,7,1
925,10,1,0
926,10,4,0
927,10,5,0
928,10,7,0
929,10,3,0
930,10,7,1
931,10,2,0
932,10,6,1
933,10,5,1
934,10,7,1
935,10,7,1
936,10,7,1
937,10,0,0
938,10,4,0
939,10,1,0
940,10,7,0
941,10,0,0
942,10,6,0
943,10,4,0
944,10,1,0
945,10,0,0
946,10,0,0
947,10,2,1
948,10,2,0
949,10,5,0
950,10,3,1
951,10,7,1
952,10,7,1
953,10,2,0
954,10,7,1
955,10,1,0
956,10,2,1
957,10,0,0
958,10,1,0
959,10,6,0
960,10,5,0
961,10,2,0
962,10,4,0
963,10,2,0
964,10,7,0
965,10,3,0
966,10,2,1
967,10,0,0
968,10,0,0
969,10,5,0
970,10,4,0
971,10,5,0
972,10,7,0
973,10,6,0
974,10,2,0
975,10,4,1
976,10,2,0
977,10,7,0
978,10,3,0
979,10,6,0
980,10,3,1
981,10,0,0
982,10,7,0
983,10,2,0
984,10,7,0
985,10,3,0
986,10,7,0
987,10,3,0
988,10,5,0
989,10,3,0
990,10,2,0
991,10,0,0
992,10,7,0
993,10,3,0
994,10,4,0
995,10,1,0
996,10,7,0
997,10,4,0
998,10,4,1
999,10,7,0
1000,10,2,0
1001,10,4,0
1002,10,0,0
1003,10,7,1
1004,10,7,0
1005,10,3,0
1006,10,3,1
1007,10,6,0
1008,10,0,0
1009,10,5,1
1010,10,3,0
1011,10,1,0
1012,10,0,0
1013,10,6,0
1014,10,1,1
1015,10,7,1
1016,10,3,0
1017,10,7,1
1018,10,6,1
1019,10,0,0
1020,10,2,0
1021,10,1,0
1022,10,4,0
1023,10,6,0
1024,10,4,0
1025,10,5,0
1026,10,6,0
1027,10,7,1
1028,10,3,0
1029,10,3,0
1030,10,3,0
1031,10,0,0
1032,10,3,0
1033,10,0,0
1034,10,0,0
1035,10,5,0
1036,10,7,0
1037,10,7,1
1038,10,2,0
1039,10,4,0
1040,10,7,0
1041,10,0,0
1042,10,0,0
1043,10,0,0
1044,10,2,0
1045,10,1,0
1046,10,2,0
1047,10,7,0
1048,10,4,0
1049,10,7,0
1050,10,0,0
1051,10,3,1
1052,10,3,0
1053,10,7,0
1054,10,5,0
1055,10,1,0
1056,10,5,0
1057,10,4,1
1058,10,4,1
1059,10,5,0
1060,10,7,0
1061,10,0,0
1062,10,3,0
1063,10,1,0
1064,10,7,0
1065,10,2,0
1066,10,4,1
1067,10,0,0
1068,10,5,0
1069,10,1,0
1070,10,0,0
1071,10,7,0
1072,10,3,0
1073,10,4,0
1074,10,5,0
1075,10,2,0
1076,10,0,0
1077,10,2,0
1078,10,2,0
1079,10,0,0
1080,10,2,0
1081,10,0,0
1082,10,6,0
1083,10,7,0
1084,10,7,0
1085,10,0,0
1086,10,7,0
1087,10,2,0
1088,10,1,0
1089,10,4,0
1090,10,0,0
1091,10,7,0
1092,10,3,0
1093,10,4,0
1094,10,7,0
1095,10,6,0
1096,10,5,1
1097,10,5,1
1098,10,7,0
1099,10,1,0
1100,10,7,0
1101,10,2,0
1102,10,1,0
1103,10,1,0
1104,10,5,0
1105,10,0,0
1106,10,0,0
1107,10,7,1
1108,10,0,0
1109,10,6,0
1110,10,0,0
1111,10,0,0
1112,10,3,0
1113,10,7,0
1114,10,3,0
1115,10,7,0
1116,10,2,0
1117,10,1,0
1118,10,3,0
1119,10,2,0
1120,10,2,0
1121,10,6,1
1122,10,0,0
1123,10,6,0
1124,10,7,0
1125,10,3,1
1126,10,5,0
1127,10,7,1
1128,10,7,0
1129,10,0,0
1130,10,3,0
1131,10,7,0
1132,10,7,0
1133,10,7,1
1134,10,2,0
1135,10,1,0
1136,10,2,0
1137,10,7,0
1138,10,0,0
1139,10,7,0
1140,10,1,1
1141,10,2,0
1142,10,2,0
1143,10,0,0
1144,10,5,0
1145,10,0,0
1146,10,1,0
1147,10,3,0
1148,10,0,0
1149,10,1,0
1150,10,2,0
1151,10,3,0
1152,10,5,1
1153,10,7,0
1154,10,6,0
1155,10,3,1
1156,10,1,0
1157,10,7,1
1158,10,7,0
1159,10,0,0
1160,10,4,0
1161,10,2,0
1162,10,0,0
1163,10,1,0
1164,10,7,0
1165,10,0,0
1166,10,5,0
1167,10,7,0
1168,10,7,0
1169,10,2,0
1170,10,4,0
1171,10,5,0
1172,10,1,0
1173,10,2,0
1174,10,1,0
1175,10,2,1
1176,10,3,0
1177,10,5,0
1178,10,2,0
1179,10,7,0
1180,10,7,0
1181,10,3,0
1182,10,7,0
1183,10,2,1
1184,10,3,0
1185,10,7,0
1186,10,0,0
1187,10,7,1
1188,10,2,0
1189,10,7,0
1190,10,2,1
1191,10,7,0
1192,10,2,0
1193,10,0,0
1194,10,0,0
1195,10,6,1
1196,10,2,0
1197,10,3,0
1198,10,5,0
1199,10,7,0
1200,10,7,0
1201,10,7,0
1202,10,1,0
1203,10,0,0
1204,10,7,0
1205,10,7,0
1206,10,3,0
1207,10,7,0
1208,10,0,0
1209,10,7,1
1210,10,7,0
1211,10,2,0
1212,10,1,0
1213,10,2,0
1214,10,3,0
1215,10,1,0
1216,10,0,0
1217,10,2,0
1218,10,7,0
1219,10,7,0
1220,10,7,1
1221,10,2,0
1222,10,0,0
1223,10,1,0
1224,10,1,0
1225,10,1,0
1226,10,3,1
1227,10,4,0
1228,10,2,0
1229,10,2,0
1230,10,7,0
1231,10,7,0
1232,10,1,0
1233,10,4,1
1234,10,2,0
1235,10,5,0
1236,10,7,0
1237,10,4,0
1238,10,0,0
1239,10,1,0
1240,10,0,0
1241,10,5,0
1242,10,0,0
1243,10,1,0
1244,10,6,0
1245,10,2,0
1246,10,7,0
1247,10,2,0
1248,10,1,1
1249,10,7,1
1250,10,6,0
1251,10,3,0
1252,10,6,0
1253,10,5,0
1254,10,7,0
1255,10,5,0
1256,10,5,0
1257,10,1,0
1258,10,5,0
1259,10,0,0
1260,10,1,0
1261,10,2,0
1262,10,1,0
1263,10,7,0
1264,10,2,0
1265,10,1,0
1266,10,6,0
1267,10,7,0
1268,10,7,0
1269,10,2,1
1270,10,7,0
1271,10,0,0
1272,10,7,0
1273,10,5,0
1274,10,0,0
1275,10,1,0
1276,10,5,0
1277,10,7,0
1278,10,0,0
1279,10,7,0
1280,10,1,0
1281,10,3,0
1282,10,3,1
1283,10,4,0
1284,10,7,1
1285,10,0,0
1286,10,0,0
1287,10,4,0
1288,10,7,1
1289,10,7,0
1290,10,2,1
1291,10,7,0
1292,10,3,0
1293,10,4,0
1294,10,7,0
1295,10,7,0
1296,10,7,0
1297,10,2,0
1298,10,5,0
1299,10,4,0
1300,10,7,0
1301,10,7,0
1302,10,2,0
1303,10,4,1
1304,10,4,0
1305,10,6,0
1306,10,5,0
1307,10,5,0
1308,10,1,0
1309,10,1,0
1310,10,0,0
1311,10,3,1
1312,10,1,0
1313,10,6,1
1314,10,1,0
1315,10,0,0
1316,10,7,0
1317,10,0,0
1318,10,7,0
1319,10,7,0
1320,10,7,0
1321,10,1,1
1322,10,5,0
1323,10,2,0
1324,10,4,0
1325,10,7,0
1326,10,7,0
1327,10,1,0
1328,10,6,0
1329,10,1,0
1330,10,5,0
1331,10,0,0
1332,10,0,0
1333,10,1,0
1334,10,2,0
1335,10,1,0
1336,10,7,0
1337,10,0,0
1338,10,7,0
1339,10,7,0
1340,10,1,0
1341,10,5,0
1342,10,7,0
1343,10,2,0
